,complex_name,avg_n_models,max_n_models,num_contacts_with_max_n_models,num_unique_contacts,max_iptm,max_ptm,best_model_num,best_pdockq,best_plddt_avg,best_pae_avg,protID,gene_name,product,locus,vulnerability,membrane,tmr,ipc,dataset
1407,ABK70300.1_and_ABK73229.1,1.0,1,168,168,0.39,0.71,1,0.172,72.9,12.5,ABK73229.1,na,phosphoglycerate mutase family protein,MSMEG_6416,-0.01,G,0,4.927,dnaN
1408,ABK70300.1_and_ABK73294.1,1.0,1,138,138,0.31,0.68,5,0.1,68.1,12.7,ABK73294.1,na,two-component system response regulator,MSMEG_4378,-0.032,G,0,5.436,dnaN
1409,ABK70300.1_and_ABK73490.1,1.0,1,111,111,0.45,0.8,1,0.202,80.0,13.5,ABK73490.1,rpmC,ribosomal protein L29,MSMEG_1444,-11.923,G,0,5.448,dnaN
1410,ABK70300.1_and_ABK73589.1,1.0,1,1,1,0.2,0.68,1,0.405,86.7,14.6,ABK73589.1,na,conserved hypothetical protein,MSMEG_5116,0.485,G,0,7.38,dnaN
1411,ABK70300.1_and_ABK72121.1,1.0,2,2,165,0.56,0.79,5,0.179,74.8,6.8,ABK72121.1,na,hypothetical protein,MSMEG_0908,0.103,G,0,4.406,dnaN
1412,ABK70300.1_and_ABK70004.1,1.0,1,22,22,0.29,0.58,3,0.098,61.3,14.1,ABK70004.1,na,multidrug-efflux transporter protein,MSMEG_4472,0.252,M,12,5.804,dnaN
1413,ABK70300.1_and_ABK70268.1,1.0,2,5,105,0.3,0.65,2,0.146,70.7,14.0,ABK70268.1,na,putative acyl-CoA dehydrogenase,MSMEG_4845,0.201,G,0,5.919,dnaN
1414,ABK70300.1_and_ABK75561.1,1.0,1,1,1,0.2,0.58,4,0.101,71.8,14.8,ABK75561.1,na,"ABC polar amino acid family protein transporter,inner membrane subunit",MSMEG_0177,0.236,M,6,10.248,dnaN
1415,ABK70300.1_and_ABK70498.1,1.0,1,9,9,0.21,0.65,5,0.142,64.2,14.4,ABK70498.1,na,trp region conserved hypothetical membrane protein,MSMEG_3218,-0.941,M,4,9.033,dnaN
1416,ABK70300.1_and_ABK70037.1,1.0,1,43,43,0.23,0.6,2,0.201,66.7,14.4,ABK70037.1,na,mesocentin,MSMEG_6358,0.191,G,0,3.834,dnaN
1417,ABK70300.1_and_ABK74813.1,1.0,1,9,9,0.27,0.67,1,0.112,65.4,14.8,ABK74813.1,na,"RNA polymerase sigma-70 factor, putative",MSMEG_6682,0.258,G,0,7.834,dnaN
1418,ABK70300.1_and_ABK75538.1,1.0,2,1,75,0.28,0.69,2,0.201,68.9,14.5,ABK75538.1,na,TetR family protein transcriptional regulator,MSMEG_3469,0.088,G,0,5.347,dnaN
1419,ABK70300.1_and_ABK75571.1,1.0,1,11,11,0.41,0.67,2,0.051,80.9,13.6,ABK75571.1,na,glucose-methanol-choline oxidoreductase,MSMEG_5944,0.324,G,0,6.898,dnaN
1420,ABK70300.1_and_ABK70887.1,1.0,1,38,38,0.44,0.68,1,0.484,74.1,9.5,ABK70887.1,na,single-strand binding protein,MSMEG_4701,0.094,G,0,4.406,dnaN
1421,ABK70300.1_and_ABK75895.1,1.0,1,9,9,0.25,0.59,2,0.16,72.0,14.6,ABK75895.1,na,hypothetical protein,MSMEG_6493,0.32,G,0,4.291,dnaN
1422,ABK70300.1_and_ABK70422.1,1.0,1,59,59,0.56,0.56,1,0.258,73.6,4.8,ABK70422.1,arcA,arginine deiminase,MSMEG_1409,0.139,G,0,4.584,dnaN
1423,ABK70300.1_and_ABK71071.1,1.0,1,15,15,0.25,0.66,1,0.225,68.0,14.5,ABK71071.1,na,conserved hypothetical protein,MSMEG_2733,-1.552,G,0,4.571,dnaN
1424,ABK70300.1_and_ABK76128.1,1.0,1,14,14,0.2,0.71,4,0.093,57.9,14.5,ABK76128.1,na,conserved hypothetical protein,MSMEG_6431,1.123,G,0,8.214,dnaN
1425,ABK70300.1_and_ABK76226.1,1.0,1,57,57,0.31,0.71,1,0.145,72.8,14.1,ABK76226.1,na,conserved hypothetical protein,MSMEG_0287,-0.055,G,0,5.181,dnaN
1426,ABK70300.1_and_ABK75617.1,1.0,1,23,23,0.4,0.5,2,0.206,70.1,11.0,ABK75617.1,na,conserved hypothetical protein,MSMEG_3459,0.419,M,10,6.3,dnaN
1427,ABK70300.1_and_ABK72099.1,1.0,1,17,17,0.45,0.65,4,0.396,84.5,14.5,ABK72099.1,na,probable membrane sugar transferase,MSMEG_1426,-0.161,M,4,8.244,dnaN
1428,ABK70300.1_and_ABK71902.1,1.0,1,50,50,0.34,0.55,2,0.555,70.6,9.7,ABK71902.1,na,alanine and proline-rich secreted protein apa,MSMEG_3618,-0.322,G,0,4.393,dnaN
1429,ABK70300.1_and_ABK76064.1,1.0,1,161,161,0.45,0.69,5,0.167,83.5,12.1,ABK76064.1,na,hypothetical protein,MSMEG_3855,0.323,G,0,4.94,dnaN
1430,ABK70300.1_and_ABK72228.1,1.0,1,47,47,0.4,0.68,1,0.195,83.7,14.4,ABK72228.1,na,IolE protein,MSMEG_4665,0.593,G,0,4.685,dnaN
1431,ABK70300.1_and_ABK70403.1,1.0,1,2,2,0.23,0.73,5,0.079,59.4,14.2,ABK70403.1,na,conserved hypothetical protein,MSMEG_3435,0.538,G,0,5.003,dnaN
1432,ABK70300.1_and_ABK74749.1,1.0,1,28,28,0.37,0.48,1,0.305,70.5,9.1,ABK74749.1,na,conserved hypothetical protein,MSMEG_5026,0.432,G,0,5.753,dnaN
1433,ABK70300.1_and_ABK71493.1,1.0,1,97,97,0.25,0.62,1,0.159,71.7,12.9,ABK71493.1,gltX,glutamyl-tRNA synthetase,MSMEG_6306,-0.196,G,0,5.143,dnaN
1434,ABK70300.1_and_ABK72014.1,1.0,1,25,25,0.32,0.55,1,0.17,70.5,12.0,ABK72014.1,na,conserved hypothetical protein,MSMEG_0439,0.278,M,9,8.668,dnaN
1435,ABK70300.1_and_ABK72144.1,1.0,1,98,98,0.5,0.85,4,0.116,77.5,4.9,ABK72144.1,na,hypothetical protein,MSMEG_4409,0.662,G,0,4.482,dnaN
1436,ABK70300.1_and_ABK70644.1,1.0,1,1,1,0.21,0.75,4,0.065,66.3,14.7,ABK70644.1,na,conserved hypothetical protein,MSMEG_0081,0.245,G,0,4.355,dnaN
1437,ABK70300.1_and_ABK70676.1,1.0,1,65,65,0.31,0.68,1,0.119,73.8,13.8,ABK70676.1,na,"transcriptional regulator, TetR family protein",MSMEG_2193,0.131,G,0,4.838,dnaN
1438,ABK70300.1_and_ABK73335.1,1.0,1,51,51,0.42,0.84,3,0.11,76.3,5.8,ABK73335.1,na,hypothetical protein,MSMEG_5294,-0.291,G,0,10.306,dnaN
1439,ABK70300.1_and_ABK72862.1,1.0,1,2,2,0.23,0.77,4,0.094,72.6,14.6,ABK72862.1,na,EthD protein,MSMEG_1307,0.814,G,0,4.151,dnaN
1440,ABK70300.1_and_ABK72895.1,1.0,1,160,160,0.54,0.75,1,0.159,79.7,9.4,ABK72895.1,na,salicylate esterase,MSMEG_1797,-0.179,G,0,5.55,dnaN
1441,ABK70300.1_and_ABK71230.1,1.0,1,146,146,0.44,0.72,1,0.18,79.3,12.0,ABK71230.1,na,steroid monooxygenase,MSMEG_2894,0.076,G,0,5.219,dnaN
1442,ABK70300.1_and_ABK69796.1,1.0,1,21,21,0.26,0.6,1,0.058,75.4,14.4,ABK69796.1,nadA,"quinolinate synthetase complex, A subunit",MSMEG_3199,-0.307,G,0,4.762,dnaN
1443,ABK70300.1_and_ABK72131.1,1.0,1,136,136,0.67,0.64,5,0.196,73.4,7.8,ABK72131.1,na,putative helicase,MSMEG_4912,0.214,G,0,5.321,dnaN
1444,ABK70300.1_and_ABK73270.1,1.0,1,193,193,0.52,0.73,1,0.227,78.6,9.2,ABK73270.1,na,hydride transferase 1,MSMEG_2811,-0.029,G,0,4.711,dnaN
1445,ABK70300.1_and_ABK75804.1,1.0,1,85,85,0.25,0.68,5,0.146,67.3,13.7,ABK75804.1,na,conserved hypothetical protein,MSMEG_5505,-0.333,G,0,8.434,dnaN
1446,ABK70300.1_and_ABK69694.1,1.0,1,2,2,0.23,0.75,4,0.059,65.7,14.8,ABK69694.1,na,conserved hypothetical protein,MSMEG_1778,0.195,G,0,11.14,dnaN
1447,ABK70300.1_and_ABK76002.1,1.0,1,16,16,0.23,0.59,3,0.072,71.0,13.9,ABK76002.1,na,hypothetical protein,MSMEG_5988,0.039,G,0,4.774,dnaN
1448,ABK70300.1_and_ABK74785.1,1.0,1,95,95,0.43,0.78,3,0.213,66.4,13.4,ABK74785.1,na,glyoxalase family protein,MSMEG_6630,0.204,G,0,5.067,dnaN
1449,ABK70300.1_and_ABK73719.1,1.0,2,1,30,0.22,0.64,2,0.339,73.2,14.8,ABK73719.1,na,"IS1096, tnpR protein",MSMEG_4927,,G,0,4.444,dnaN
1450,ABK70300.1_and_ABK75033.1,1.0,2,1,28,0.3,0.54,4,0.23,75.2,14.6,ABK75033.1,na,sensor-type histidine kinase PrrB,MSMEG_5663,0.152,M,2,5.525,dnaN
1451,ABK70300.1_and_ABK73398.1,1.0,1,24,24,0.32,0.68,4,0.099,70.0,9.3,ABK73398.1,na,hypothetical protein,MSMEG_0673,-1.798,G,0,4.38,dnaN
1452,ABK70300.1_and_ABK73431.1,1.0,1,2,2,0.26,0.68,1,0.147,67.3,14.6,ABK73431.1,na,conserved hypothetical protein,MSMEG_2076,0.125,G,0,5.906,dnaN
1453,ABK70300.1_and_ABK75066.1,1.0,1,63,63,0.3,0.76,3,0.195,72.9,5.7,ABK75066.1,na,hypothetical protein,MSMEG_0541,-0.135,G,0,11.447,dnaN
1454,ABK70300.1_and_ABK75101.1,1.0,1,131,131,0.58,0.54,2,0.391,76.1,5.8,ABK75101.1,pknA,serine/threonine protein kinase PknA,MSMEG_0030,-4.247,M,1,9.224,dnaN
1455,ABK70300.1_and_ABK75133.1,1.0,1,176,176,0.5,0.75,1,0.14,76.8,11.6,ABK75133.1,na,conserved hypothetical protein,MSMEG_5376,0.232,G,0,10.467,dnaN
1456,ABK70300.1_and_ABK76051.1,1.0,2,3,164,0.55,0.75,3,0.197,80.3,5.9,ABK76051.1,na,NADH:flavin oxidoreductase/nadh oxidase,MSMEG_1645,0.486,G,0,7.337,dnaN
1457,ABK70300.1_and_ABK71034.1,1.0,1,72,72,0.25,0.82,3,0.113,70.7,5.8,ABK71034.1,na,hypothetical protein,MSMEG_1948,-0.094,G,0,11.915,dnaN
1458,ABK70300.1_and_ABK71132.1,1.0,1,10,10,0.3,0.62,4,0.147,69.7,14.2,ABK71132.1,na,acetyl-/propionyl-coenzyme A carboxylase alpha chain,MSMEG_4716,-0.116,G,0,4.774,dnaN
1459,ABK70300.1_and_ABK71364.1,1.0,1,67,67,0.41,0.8,3,0.15,75.4,4.8,ABK71364.1,na,hypothetical protein,MSMEG_3865,0.653,G,0,4.469,dnaN
1460,ABK70300.1_and_ABK71429.1,1.0,1,34,34,0.22,0.62,1,0.151,70.3,14.1,ABK71429.1,na,"ABC polar amino acid transporter, inner membranesubunit",MSMEG_1613,0.032,M,5,10.452,dnaN
1461,ABK70300.1_and_ABK69791.1,1.0,1,75,75,0.3,0.69,1,0.137,68.9,13.9,ABK69791.1,na,"trap dicarboxylate transporter, dctq subunit, putative",MSMEG_3349,0.33,M,4,9.341,dnaN
1462,ABK70300.1_and_ABK70052.1,1.0,1,54,54,0.36,0.74,5,0.126,72.2,14.1,ABK70052.1,na,"transcriptional regulator, MarR family protein",MSMEG_3284,0.733,G,0,5.855,dnaN
1463,ABK70300.1_and_ABK74650.1,1.0,1,302,302,0.74,0.83,1,0.212,86.6,3.7,ABK74650.1,na,hypothetical protein,MSMEG_5747,0.547,G,0,4.724,dnaN
1464,ABK70300.1_and_ABK74293.1,1.0,1,88,88,0.52,0.82,4,0.272,74.7,4.6,ABK74293.1,na,hypothetical protein,MSMEG_3282,1.153,G,0,11.272,dnaN
1465,ABK70300.1_and_ABK72859.1,1.0,1,137,137,0.37,0.74,1,0.096,74.1,11.5,ABK72859.1,nusB,transcription antitermination factor NusB,MSMEG_3036,-3.119,G,0,4.698,dnaN
1466,ABK70300.1_and_ABK72892.1,1.0,1,1,1,0.21,0.65,4,0.109,65.7,15.0,ABK72892.1,regX3,DNA-binding response regulator RegX3,MSMEG_0937,-2.902,G,0,4.685,dnaN
1467,ABK70300.1_and_ABK72798.1,1.0,1,83,83,0.44,0.74,4,0.088,71.1,12.9,ABK72798.1,msrB,methionine-R-sulfoxide reductase,MSMEG_2784,0.12,G,0,5.067,dnaN
1468,ABK70300.1_and_ABK71000.1,1.0,1,204,204,0.74,0.8,3,0.308,85.2,3.3,ABK71000.1,na,conserved hypothetical protein,MSMEG_0722,0.397,G,0,4.126,dnaN
1469,ABK70300.1_and_ABK71231.1,1.0,1,38,38,0.26,0.73,1,0.141,72.2,14.5,ABK71231.1,na,rifampin ADP-ribosyl transferase,MSMEG_1221,-0.94,G,0,5.258,dnaN
1470,ABK70300.1_and_ABK73662.1,1.0,1,71,71,0.38,0.61,1,0.184,76.9,13.7,ABK73662.1,na,acetaldehyde dehydrogenase,MSMEG_5939,0.187,G,0,4.635,dnaN
1471,ABK70300.1_and_ABK69581.1,1.0,1,35,35,0.47,0.59,1,0.21,72.5,9.2,ABK69581.1,na,hypothetical protein,MSMEG_3971,-0.02,G,0,9.341,dnaN
1472,ABK70300.1_and_ABK75919.1,1.0,1,101,101,0.34,0.72,1,0.105,74.5,13.2,ABK75919.1,na,Low molecular weight protein-tyrosine-phosphatase,MSMEG_4309,-0.791,G,0,4.863,dnaN
1473,ABK70300.1_and_ABK71149.1,1.0,1,69,69,0.53,0.56,5,0.342,74.5,6.3,ABK71149.1,na,probable conserved integral membrane protein,MSMEG_4247,0.556,M,12,10.16,dnaN
1474,ABK70300.1_and_ABK71051.1,1.0,1,82,82,0.28,0.73,4,0.062,79.3,12.1,ABK71051.1,na,Rieske iron-sulfur protein,MSMEG_6548,0.93,G,0,4.838,dnaN
1475,ABK70300.1_and_ABK71674.1,1.0,1,1,1,0.22,0.67,1,0.096,55.9,14.8,ABK71674.1,na,RNA polymerase sigma-70 factor,MSMEG_6931,0.586,G,0,8.244,dnaN
1476,ABK70300.1_and_ABK71347.1,1.0,1,4,4,0.25,0.76,4,0.163,70.5,13.8,ABK71347.1,na,"transcriptional regulator, ArsR family protein",MSMEG_4175,-0.443,G,0,5.957,dnaN
1477,ABK70300.1_and_ABK75743.1,1.0,1,13,13,0.3,0.62,3,0.096,70.0,14.7,ABK75743.1,na,conserved hypothetical protein,MSMEG_0753,0.217,M,1,4.52,dnaN
1478,ABK70300.1_and_ABK72250.1,1.0,1,55,55,0.3,0.69,1,0.151,70.6,13.6,ABK72250.1,na,conserved hypothetical protein,MSMEG_0731,0.667,G,0,4.38,dnaN
1479,ABK70300.1_and_ABK71338.1,1.0,1,11,11,0.27,0.63,2,0.088,72.0,14.6,ABK71338.1,na,oligopeptide ABC transporter integral membrane protein,MSMEG_6867,0.353,M,6,10.57,dnaN
1480,ABK70300.1_and_ABK70942.1,1.0,1,17,17,0.32,0.71,2,0.076,65.6,13.6,ABK70942.1,na,ATP-dependent DNA helicase RecQ,MSMEG_5399,-0.153,G,0,5.652,dnaN
1481,ABK70300.1_and_ABK72523.1,1.0,1,9,9,0.21,0.6,5,0.05,67.9,14.7,ABK72523.1,na,"ABC nitrate/sulfonate/bicarbonate family proteintransporter, inner membrane subunit, putative",MSMEG_6494,0.29,M,6,8.887,dnaN
1482,ABK70300.1_and_ABK75016.1,1.0,1,18,18,0.36,0.65,1,0.119,84.1,14.5,ABK75016.1,speB,agmatinase,MSMEG_4459,0.209,G,0,5.092,dnaN
1483,ABK70300.1_and_ABK73237.1,1.0,1,24,24,0.27,0.63,1,0.099,74.6,14.2,ABK73237.1,na,MaoC like domain protein,MSMEG_0371,0.642,G,0,8.361,dnaN
1484,ABK70300.1_and_ABK75249.1,1.0,1,1,1,0.21,0.72,4,0.033,79.5,14.8,ABK75249.1,na,glyoxalase/bleomycin resistance protein/dioxygenase,MSMEG_4313,0.151,G,0,4.698,dnaN
1485,ABK70300.1_and_ABK73806.1,1.0,1,7,7,0.31,0.57,1,0.142,67.8,14.4,ABK73806.1,na,"transcriptional regulator, LuxR family protein",MSMEG_0330,0.748,G,0,5.372,dnaN
1486,ABK70300.1_and_ABK73317.1,1.0,1,35,35,0.33,0.63,1,0.157,72.4,14.4,ABK73317.1,na,peptide transport system ATP-binding protein,MSMEG_6120,0.198,G,0,7.059,dnaN
1487,ABK70300.1_and_ABK72505.1,1.0,2,1,90,0.26,0.8,1,0.094,66.9,12.6,ABK72505.1,xseB,"exodeoxyribonuclease VII, small subunit",MSMEG_5227,,G,0,4.279,dnaN
1488,ABK70300.1_and_ABK73953.1,1.0,1,91,91,0.33,0.65,3,0.136,74.5,14.0,ABK73953.1,na,LppW protein,MSMEG_2439,0.453,G,0,4.66,dnaN
1489,ABK70300.1_and_ABK75013.1,1.0,1,190,190,0.48,0.74,1,0.135,76.9,11.8,ABK75013.1,na,thymidylate synthase,MSMEG_2744,0.406,G,0,4.469,dnaN
1490,ABK70300.1_and_ABK75045.1,1.0,1,51,51,0.39,0.53,2,0.654,72.3,9.2,ABK75045.1,na,hypothetical protein,MSMEG_2820,-0.043,M,1,4.889,dnaN
1491,ABK70300.1_and_ABK75113.1,1.0,1,10,10,0.31,0.6,1,0.142,78.5,14.7,ABK75113.1,na,esterase,MSMEG_0267,-0.258,G,0,7.424,dnaN
1492,ABK70300.1_and_ABK74195.1,1.0,1,105,105,0.54,0.73,2,0.061,80.3,8.1,ABK74195.1,na,"hydrolase, alpha/beta fold family protein",MSMEG_5209,0.026,G,0,4.978,dnaN
1493,ABK70300.1_and_ABK75314.1,1.0,1,5,5,0.27,0.49,3,0.14,68.6,14.6,ABK75314.1,na,sigma factor,MSMEG_1970,0.065,G,0,5.588,dnaN
1494,ABK70300.1_and_ABK74885.1,1.0,1,36,36,0.27,0.64,5,0.302,72.9,14.1,ABK74885.1,trpE,anthranilate synthase component I,MSMEG_3217,-8.159,G,0,4.774,dnaN
1495,ABK70300.1_and_ABK73695.1,1.0,1,19,19,0.33,0.56,1,0.152,69.5,12.0,ABK73695.1,na,"polysulphide reductase, NrfD",MSMEG_1846,0.264,M,8,10.891,dnaN
1496,ABK70300.1_and_ABK73727.1,1.0,2,1,124,0.45,0.73,3,0.14,71.9,10.4,ABK73727.1,na,sigma associated protein,MSMEG_0404,0.879,G,0,4.431,dnaN
1497,ABK70300.1_and_ABK75215.1,1.0,1,104,104,0.51,0.63,3,0.1,82.9,13.3,ABK75215.1,na,MerR-family protein transcriptional regulator,MSMEG_3274,0.041,G,0,5.652,dnaN
1498,ABK70300.1_and_ABK70205.1,1.0,1,25,25,0.4,0.55,1,0.201,69.7,11.5,ABK70205.1,na,"amino acid permease, putative",MSMEG_6735,0.294,M,12,7.249,dnaN
1499,ABK70300.1_and_ABK69747.1,1.0,1,25,25,0.4,0.65,2,0.148,73.1,8.9,ABK69747.1,na,transcriptional regulator,MSMEG_5282,0.562,G,0,5.753,dnaN
1500,ABK70300.1_and_ABK69845.1,1.0,1,1,1,0.36,0.6,3,0.166,60.0,14.6,ABK69845.1,na,putative membrane protein DcsA,MSMEG_0425,-0.064,M,10,10.76,dnaN
1501,ABK70300.1_and_ABK70405.1,1.0,1,1,1,0.27,0.64,3,0.176,67.4,14.9,ABK70405.1,na,conserved hypothetical protein,MSMEG_3629,0.242,G,0,5.715,dnaN
1502,ABK70300.1_and_ABK70039.1,1.0,1,44,44,0.28,0.61,1,0.133,76.7,13.5,ABK70039.1,na,conserved membrane-spanning protein,MSMEG_5278,0.027,M,5,5.283,dnaN
1503,ABK70300.1_and_ABK71581.1,1.0,1,33,33,0.32,0.62,2,0.157,76.0,12.7,ABK71581.1,na,alcohol dehydrogenase,MSMEG_2048,0.081,G,0,5.194,dnaN
1504,ABK70300.1_and_ABK73977.1,1.0,1,112,112,0.38,0.66,1,0.256,75.6,11.5,ABK73977.1,na,phosphonate-binding periplasmic protein,MSMEG_0649,0.437,G,0,4.457,dnaN
1505,ABK70300.1_and_ABK74207.1,1.0,1,16,16,0.26,0.72,4,0.083,65.3,14.3,ABK74207.1,na,pyridoxamine 5'-phosphate oxidase family protein,MSMEG_6576,-0.111,G,0,5.944,dnaN
1506,ABK70300.1_and_ABK72415.1,1.0,1,1,1,0.24,0.65,1,0.475,71.4,15.0,ABK72415.1,na,glycoside hydrolase,MSMEG_4535,0.174,G,0,5.27,dnaN
1507,ABK70300.1_and_ABK70922.1,1.0,1,19,19,0.39,0.68,1,0.189,70.6,14.6,ABK70922.1,na,probable forkhead-associated protein,MSMEG_1634,-0.13,G,0,4.736,dnaN
1508,ABK70300.1_and_ABK70601.1,1.0,1,43,43,0.36,0.79,1,0.129,76.4,14.1,ABK70601.1,na,conserved hypothetical protein,MSMEG_5352,0.387,G,0,6.173,dnaN
1509,ABK70300.1_and_ABK70761.1,1.0,1,73,73,0.28,0.68,1,0.159,71.0,14.0,ABK70761.1,na,two-component system response regulator,MSMEG_0983,0.554,G,0,4.991,dnaN
1510,ABK70300.1_and_ABK69953.1,1.0,1,1,1,0.19,0.63,4,0.4,83.2,14.5,ABK69953.1,na,extracellular deoxyribonuclease,MSMEG_2404,0.121,G,0,6.211,dnaN
1511,ABK70300.1_and_ABK76060.1,1.0,1,36,36,0.42,0.61,2,0.272,69.1,10.0,ABK76060.1,na,Penicillin binding protein transpeptidase domainprotein,MSMEG_4384,0.369,G,0,5.512,dnaN
1512,ABK70300.1_and_ABK74225.1,1.0,1,173,173,0.48,0.75,1,0.096,75.6,11.7,ABK74225.1,na,SAM-dependent methyltransferase,MSMEG_3430,0.443,G,0,4.749,dnaN
1513,ABK70300.1_and_ABK74258.1,1.0,1,144,144,0.88,0.88,5,0.236,91.0,2.5,ABK74258.1,na,putative glutamine-binding periplasmic protein,MSMEG_6692,0.34,G,0,4.393,dnaN
1514,ABK70300.1_and_ABK74912.1,1.0,1,54,54,0.39,0.86,4,0.107,71.8,6.2,ABK74912.1,na,hypothetical protein,MSMEG_5133,-1.199,G,0,10.028,dnaN
1515,ABK70300.1_and_ABK74946.1,1.0,1,222,222,0.54,0.66,3,0.275,67.4,11.9,ABK74946.1,na,serine/threonine protein kinase PksC,MSMEG_6206,-0.067,M,1,9.107,dnaN
1516,ABK70300.1_and_ABK71549.1,1.0,1,5,5,0.27,0.6,3,0.079,71.4,14.9,ABK71549.1,na,UDP-glucose 6-dehydrogenase,MSMEG_5982,0.537,G,0,4.927,dnaN
1517,ABK70300.1_and_ABK70124.1,1.0,1,4,4,0.28,0.77,3,0.153,67.3,14.7,ABK70124.1,na,RNA polymerase sigma-70 factor,MSMEG_5365,0.56,G,0,7.38,dnaN
1518,ABK70300.1_and_ABK70256.1,1.0,1,4,4,0.22,0.58,1,0.089,69.3,14.8,ABK70256.1,na,ABC-type transport system permease protein II,MSMEG_1219,0.288,M,10,9.458,dnaN
1519,ABK70300.1_and_ABK72008.1,1.0,1,10,10,0.32,0.65,1,0.195,81.9,14.4,ABK72008.1,na,putative carboxylesterase/lipase,MSMEG_6852,0.406,G,0,6.854,dnaN
1520,ABK70300.1_and_ABK72236.1,1.0,1,27,27,0.3,0.63,1,0.105,74.8,13.8,ABK72236.1,rfbA,glucose-1-phosphate thymidylyltransferase,MSMEG_5983,-0.119,G,0,4.685,dnaN
1521,ABK70300.1_and_ABK70799.1,1.0,1,59,59,0.23,0.72,1,0.089,70.7,14.0,ABK70799.1,rplL,ribosomal protein L7/L12,MSMEG_1365,-7.746,G,0,4.482,dnaN
1522,ABK70300.1_and_ABK70831.1,1.0,1,133,133,0.4,0.65,3,0.379,79.3,13.7,ABK70831.1,na,alpha/beta hydrolase fold family protein,MSMEG_2409,0.045,G,0,5.194,dnaN
1523,ABK70300.1_and_ABK71782.1,1.0,1,70,70,0.41,0.61,3,0.397,74.8,9.1,ABK71782.1,na,hypothetical protein,MSMEG_5362,0.256,M,2,5.08,dnaN
1524,ABK70300.1_and_ABK76193.1,1.0,1,9,9,0.26,0.62,1,0.049,71.1,14.5,ABK76193.1,na,putative oxidoreductase,MSMEG_5857,0.289,G,0,5.118,dnaN
1525,ABK70300.1_and_ABK73078.1,1.0,1,20,20,0.22,0.63,1,0.16,70.9,14.6,ABK73078.1,na,probable cutinase Cut3,MSMEG_2474,-0.189,G,0,4.863,dnaN
1526,ABK70300.1_and_ABK72948.1,1.0,1,22,22,0.33,0.75,3,0.086,63.8,14.1,ABK72948.1,na,hypothetical protein,MSMEG_5363,0.088,G,0,4.431,dnaN
1527,ABK70300.1_and_ABK73142.1,1.0,1,23,23,0.31,0.49,2,0.448,71.8,11.3,ABK73142.1,na,virulence factor mce family protein,MSMEG_4786,-0.14,G,0,4.724,dnaN
1528,ABK70300.1_and_ABK71709.1,1.0,2,2,78,0.26,0.75,2,0.124,74.4,14.7,ABK71709.1,na,conserved hypothetical protein,MSMEG_1273,0.416,G,0,4.889,dnaN
1529,ABK70300.1_and_ABK71776.1,1.0,1,192,192,0.65,0.75,3,0.222,83.1,6.6,ABK71776.1,na,radical SAM domain protein,MSMEG_0568,-0.01,G,0,5.448,dnaN
1530,ABK70300.1_and_ABK73228.1,1.0,1,282,282,0.46,0.72,1,0.18,74.7,11.8,ABK73228.1,na,"conserved hypothetical protein, putative",MSMEG_0682,0.404,G,0,5.08,dnaN
1531,ABK70300.1_and_ABK75105.1,1.0,1,10,10,0.24,0.59,2,0.108,71.0,14.6,ABK75105.1,na,oligopeptide transport ATP-binding protein OppD,MSMEG_0640,0.3,G,0,4.927,dnaN
1532,ABK70300.1_and_ABK75400.1,1.0,1,2,2,0.22,0.56,2,0.144,69.3,14.8,ABK75400.1,na,conserved hypothetical protein,MSMEG_5949,0.261,M,11,8.843,dnaN
1533,ABK70300.1_and_ABK75597.1,1.0,1,25,25,0.27,0.6,1,0.141,76.5,14.5,ABK75597.1,na,L-carnitine dehydratase/bile acid-inducible protein F,MSMEG_0585,0.269,G,0,4.851,dnaN
1534,ABK70300.1_and_ABK73699.1,1.0,1,104,104,0.45,0.7,4,0.126,73.2,7.0,ABK73699.1,na,hypothetical protein,MSMEG_6461,,G,0,8.156,dnaN
1535,ABK70300.1_and_ABK74024.1,1.0,1,15,15,0.37,0.59,1,0.392,68.5,11.6,ABK74024.1,na,"oxidoreductase, short chain dehydrogenase/reductase family protein",MSMEG_1782,0.727,G,0,4.584,dnaN
1536,ABK70300.1_and_ABK73115.1,1.0,1,56,56,0.5,0.57,1,0.409,71.2,9.9,ABK73115.1,na,Dyp-type peroxidase,MSMEG_5829,0.316,G,0,4.291,dnaN
1537,ABK70300.1_and_ABK69877.1,1.0,1,228,228,0.51,0.7,2,0.222,77.3,12.9,ABK69877.1,na,glucosidase,MSMEG_0502,0.455,G,0,4.863,dnaN
1538,ABK70300.1_and_ABK75792.1,1.0,1,1,1,0.24,0.62,1,0.445,76.6,14.5,ABK75792.1,na,nudix hydrolase,MSMEG_1047,,G,0,4.533,dnaN
1539,ABK70300.1_and_ABK75825.1,1.0,1,1,1,0.23,0.77,3,0.051,65.6,14.8,ABK75825.1,na,conserved hypothetical protein,MSMEG_1871,-5.6,G,0,4.495,dnaN
1540,ABK70300.1_and_ABK73065.1,1.0,1,9,9,0.24,0.65,5,0.192,65.1,14.6,ABK73065.1,na,immunogenic protein MPB64/MPT64,MSMEG_1051,,G,0,4.38,dnaN
1541,ABK70300.1_and_ABK72610.1,1.0,1,126,126,0.41,0.64,1,0.091,77.5,11.8,ABK72610.1,na,conserved hypothetical protein,MSMEG_6288,0.133,M,4,4.38,dnaN
